class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Sitting on Crossed Legs Stance,0.500852108,0.4286499023,-0.1749385893,0.9997903705,0.4968192577,0.4108530283,-0.1516008079,0.9997283816,0.4957710207,0.4104935825,-0.1517103016,0.9996694326,0.4943547249,0.4100502431,-0.1517523229,0.9997076988,0.494048357,0.4106432498,-0.1865784973,0.9998690486,0.4911356568,0.4102269411,-0.1866613626,0.9998612404,0.4877685905,0.4097760916,-0.1867541671,0.9998921156,0.4741022587,0.4152030051,-0.04052273184,0.9995180368,0.4649012089,0.4158275425,-0.1972245723,0.9998818636,0.4944737852,0.4471229911,-0.1315940171,0.9997746348,0.4904326797,0.4471598566,-0.1763351262,0.9999574423,0.4854624271,0.5153076649,0.0648304671,0.9992213249,0.4114727974,0.5160081983,-0.2531216741,0.9999836683,0.4874302447,0.6414913535,0.07864509523,0.08531367779,0.3809331357,0.6448050737,-0.3054990768,0.9915738106,0.5189290643,0.7434832454,-0.04429509118,0.07016956061,0.3892894685,0.7699668407,-0.331104368,0.970343411,0.5261515379,0.7648727298,-0.06000951678,0.08554793149,0.3859395981,0.8066681623,-0.3669819236,0.9426544905,0.5271990299,0.7629291415,-0.08865284175,0.09012224525,0.397726506,0.8057039976,-0.3673201203,0.9423692226,0.5216662288,0.757032454,-0.06149862334,0.09515253454,0.4015876353,0.7934063077,-0.3308307528,0.9239886999,0.4772427976,0.7339913249,0.109729901,0.999923408,0.4327076972,0.7468622923,-0.1097954065,0.999976635,0.5592178106,0.8347547054,-0.008828507736,0.8633387685,0.546467185,0.6903418899,-0.385534972,0.9853126407,0.4549516141,0.8072400689,0.195934236,0.5908452868,0.5608820319,0.8297066092,-0.1268324554,0.8716577888,0.4373578429,0.7958507538,0.220339492,0.5984229445,0.5549971461,0.849950254,-0.09755260497,0.8326936364,0.4397206306,0.8359105587,0.2214863598,0.6608428359,0.617182076,0.8574820757,-0.12289498,0.8777202368
Sitting on Crossed Legs Stance,0.5001195669,0.4283690453,-0.1835278571,0.9997973442,0.4960533082,0.4105506241,-0.1608380377,0.9997422695,0.4949492812,0.4102042019,-0.160945043,0.9996843338,0.493462503,0.4097700119,-0.1609911472,0.9997242689,0.493244648,0.4102765918,-0.1957164258,0.9998753667,0.4902833104,0.4098377824,-0.1957988441,0.9998658895,0.4868907928,0.4093645215,-0.1958897412,0.9998964667,0.4732272029,0.4149439037,-0.05183998495,0.9995476007,0.4641841352,0.4153926969,-0.2074214518,0.9998859167,0.4935794771,0.44707793,-0.1407578588,0.9997888803,0.4895889163,0.4470482767,-0.1853500903,0.9999598861,0.4856313169,0.5162178278,0.05316206813,0.9992598295,0.4104967713,0.5159689188,-0.259329915,0.9999831915,0.4885100424,0.642999649,0.0652109161,0.0919137001,0.3797114491,0.6460055113,-0.3110313118,0.991330564,0.5206303596,0.7450389862,-0.0565370135,0.07602228224,0.3880930245,0.7722604871,-0.3378873467,0.9696077704,0.5274629593,0.7676004767,-0.07212661207,0.09137830138,0.3845140636,0.8093270659,-0.3734868467,0.9412793517,0.5288960338,0.7659854293,-0.1001600176,0.09653137624,0.3959338367,0.8083716035,-0.3751031756,0.9410794377,0.5230414867,0.7587739229,-0.07342880219,0.1017550528,0.3998778462,0.7958916426,-0.3383327127,0.9228267074,0.4770188332,0.7342723608,0.1096160039,0.9999223351,0.4313847423,0.7468934655,-0.1096793562,0.9999759793,0.5589798093,0.8345381618,0.01768263057,0.8599225879,0.5448616743,0.6906678677,-0.3812087774,0.9832496643,0.4534235001,0.8067014813,0.2235655785,0.5853847861,0.5610581636,0.8303612471,-0.1239459142,0.8698845506,0.4391665459,0.7962222695,0.2473232001,0.5949239731,0.5553233027,0.8488970399,-0.0950416103,0.8339646459,0.4384480417,0.8358610272,0.2533783019,0.6574423313,0.6170803308,0.8577444553,-0.1190278754,0.877261281
Sitting on Crossed Legs Stance,0.4990226328,0.4281978905,-0.1646250933,0.9997956753,0.4944694638,0.4105283022,-0.1418095976,0.9997489452,0.4932122827,0.4101822078,-0.1419270486,0.9996888041,0.4915812016,0.4097500741,-0.141970709,0.9997338057,0.4918481708,0.4102621377,-0.1771693528,0.9998791814,0.4888998866,0.4098270833,-0.1772635877,0.9998672009,0.4855108857,0.4093596339,-0.1773869991,0.9998989105,0.4715067446,0.4149160087,-0.03525558859,0.9995660782,0.4627643228,0.4153560698,-0.1921709925,0.9998881221,0.4924966395,0.4469030499,-0.1227806062,0.9997990131,0.4886065125,0.4469298422,-0.1677170694,0.9999616742,0.484910816,0.5151997209,0.05789028481,0.9992836118,0.4107438922,0.5160253048,-0.2432138026,0.9999825954,0.4882108569,0.642821908,0.07661961019,0.09346983582,0.37665838,0.6466654539,-0.2963193357,0.9909894466,0.515288949,0.7448744178,-0.04328062385,0.07680384815,0.3855603337,0.7736775279,-0.3239077628,0.9690038562,0.5215245485,0.7708234191,-0.06035897136,0.09204173833,0.3801564574,0.811377883,-0.3585090339,0.9401541352,0.5177570581,0.7656790018,-0.08558381349,0.09732872248,0.3929784298,0.8102852106,-0.3605470061,0.9399546385,0.5160885453,0.7589267492,-0.05913247913,0.102570504,0.396971643,0.7975261807,-0.3246310353,0.9214919209,0.4770341814,0.7346740961,0.1094496846,0.999917686,0.431524694,0.7469667196,-0.1094976291,0.9999755025,0.5581994653,0.8338873386,0.01706136391,0.8564859033,0.5451412797,0.6904757023,-0.3931934237,0.9819571376,0.4524280429,0.8066404462,0.2316837013,0.5800682306,0.5610203743,0.8320839405,-0.1709793359,0.8736912608,0.4347743988,0.7962866426,0.2561016381,0.5902165174,0.5548180342,0.8500999212,-0.145862639,0.8392491937,0.4362700582,0.8362138271,0.2617601752,0.6545228958,0.6189924479,0.8599759936,-0.1829667538,0.8814561963
Sitting on Crossed Legs Stance,0.4985763133,0.4281969965,-0.164315477,0.9997944832,0.4939909577,0.4105475843,-0.1416662037,0.9997549057,0.4927279949,0.4102046192,-0.1417803168,0.9996928573,0.491081804,0.4097769856,-0.1418216825,0.9997422099,0.4913326204,0.4102864265,-0.1770803034,0.9998824596,0.4883491993,0.409857899,-0.177170366,0.9998682737,0.4849024713,0.4094009399,-0.1772866547,0.9999009967,0.4709246159,0.4149324298,-0.03427829593,0.9995818138,0.4620579779,0.4153737128,-0.1905067414,0.9998899102,0.4921093583,0.4468931258,-0.1226815358,0.9998082519,0.4881352782,0.4469273984,-0.1675575972,0.9999632835,0.484857142,0.5149840117,0.06147607043,0.9993066788,0.4108980596,0.5161651373,-0.2397231758,0.9999821186,0.4882446229,0.6427610517,0.07884068787,0.09559504688,0.3757476807,0.6471691728,-0.2911517322,0.9907019734,0.5135538578,0.7448704839,-0.0420104675,0.07805734128,0.3848740757,0.7744340301,-0.32079795,0.9683700204,0.5202153325,0.7728319764,-0.05969703943,0.09319061786,0.3791082799,0.8122724295,-0.3555805087,0.9389605522,0.5187208056,0.765433073,-0.08505606651,0.09867177904,0.3922733665,0.8111066222,-0.3581408858,0.9387885928,0.5140751004,0.7590839863,-0.05768100545,0.1039371863,0.3963281512,0.7982456684,-0.3217263818,0.9201388955,0.4770679474,0.7349247336,0.1092152819,0.9999142289,0.4315430522,0.7470562458,-0.1092488915,0.9999752641,0.5575020313,0.8334226608,0.01470146794,0.8536544442,0.5452651978,0.6904367805,-0.4009152949,0.9808434248,0.4518093467,0.8065850139,0.2344629765,0.5763138533,0.5609754324,0.8329347372,-0.179877013,0.8772691488,0.4330433011,0.7963371277,0.259429276,0.5870488286,0.5545073748,0.8507149816,-0.1548968107,0.8441643119,0.431208998,0.8362541795,0.2635408044,0.6525565982,0.6198305488,0.8610373735,-0.1940882653,0.8853850365
Sitting on Crossed Legs Stance,0.4979794621,0.4280471206,-0.1992085725,0.999768436,0.493070662,0.4104995131,-0.1770391762,0.9997341633,0.4918054044,0.4101628065,-0.1771539897,0.9996620417,0.4901766777,0.4097441435,-0.1772164106,0.9997268319,0.4902567267,0.4102612734,-0.212208271,0.9998720884,0.4871715903,0.4098493457,-0.2123042345,0.9998514652,0.4836141169,0.4094048738,-0.2124199569,0.9998912215,0.4701082706,0.4149310291,-0.07006967068,0.9995687604,0.46092695,0.4154534936,-0.2264340222,0.9998781085,0.4917065501,0.4467436075,-0.1569546014,0.9998070598,0.4875988364,0.4468742311,-0.2017774284,0.9999623895,0.4847584665,0.5137125254,0.03128835186,0.999314189,0.4104849696,0.5169699788,-0.2729802728,0.9999797344,0.4882310927,0.642696619,0.04714734107,0.09853094816,0.3768078983,0.6487407088,-0.3256009519,0.9900776744,0.5119718313,0.7448253632,-0.0670325011,0.07858625054,0.3865553737,0.780877471,-0.3512807488,0.9661904573,0.5182624459,0.7727318406,-0.08339048922,0.0935017243,0.382503897,0.8205245137,-0.3882730305,0.9353031516,0.5142440796,0.7665918469,-0.107481733,0.09909195453,0.3949887455,0.8198612332,-0.3895148933,0.9352381229,0.5123860836,0.7594206333,-0.08201576769,0.1044931263,0.3992104232,0.8063668609,-0.3520198762,0.9160884619,0.476754427,0.7327321768,0.1090363264,0.999900341,0.4309452474,0.7462339401,-0.1090439409,0.9999717474,0.5565747023,0.828609705,0.01937855035,0.8460755944,0.5441865325,0.6901400685,-0.3948652148,0.9778856635,0.4518356323,0.8034344912,0.2470717132,0.5659153461,0.5598340034,0.8327648044,-0.1614023149,0.8784297705,0.433403194,0.7949176431,0.2746816874,0.5777491331,0.5537003279,0.8504799604,-0.1357715875,0.8462458849,0.4345935881,0.8362421393,0.2721578479,0.6424115896,0.6201417446,0.8613527417,-0.1771028191,0.8869423866
Sitting on Crossed Legs Stance,0.4953178763,0.4282280803,-0.1638320386,0.9997503161,0.489389807,0.4107028842,-0.1419803649,0.999719739,0.4882665277,0.4103361368,-0.1420914382,0.999640882,0.4869005084,0.4098941684,-0.1421512663,0.9997169375,0.4863247275,0.4106522799,-0.1767622381,0.9998648763,0.4830957055,0.410346806,-0.1768455654,0.9998396635,0.4794899821,0.4100189507,-0.1769297123,0.9998825192,0.4685684144,0.4150425792,-0.04358005151,0.9995520711,0.4587170184,0.4160191715,-0.1980514973,0.9998641014,0.4894123971,0.4468334615,-0.1250799894,0.9998022318,0.4850007892,0.4469879568,-0.1694391519,0.9999602437,0.4793197215,0.5132553577,0.03822600096,0.9993248582,0.4105935693,0.5193676949,-0.2541517019,0.9999751449,0.4873520732,0.6384041905,0.0546200648,0.1010130346,0.3786956072,0.6487591863,-0.312963903,0.9874747992,0.5103674531,0.7349961996,-0.04616047814,0.07972314209,0.3993658721,0.7729470134,-0.3218544424,0.9571100473,0.5170603395,0.7542337179,-0.06032543257,0.09436599165,0.4011647105,0.8038948774,-0.3541449904,0.9226304293,0.5128060579,0.7517409921,-0.07957558334,0.1000467986,0.4134935737,0.8063429594,-0.3518249393,0.9225487709,0.5115858316,0.7482656837,-0.05837571621,0.1051073074,0.4148115516,0.7976192832,-0.3203500509,0.9017011523,0.4769119322,0.7327567339,0.1083957329,0.9998937845,0.4340931773,0.7462347746,-0.1083898768,0.9999703765,0.5566758513,0.8249199986,0.02539456263,0.8414299488,0.5443403125,0.6844497323,-0.3881489635,0.9765116572,0.4538257122,0.8035643697,0.2563340664,0.5584184527,0.559463203,0.8315698504,-0.1691883206,0.880830884,0.4356376529,0.7949280143,0.2840303183,0.5729845762,0.5536702871,0.848080337,-0.1455308944,0.849358201,0.4360010028,0.8374339938,0.2940459847,0.6363880634,0.6200422049,0.8613132834,-0.1770253927,0.8890309334
Sitting on Crossed Legs Stance,0.4925142825,0.4285883605,-0.1784764379,0.9997297525,0.4864217341,0.4109593332,-0.1598251015,0.9996777773,0.4851239622,0.4105573893,-0.1599027812,0.9995968938,0.4835972786,0.4100871384,-0.1599235684,0.9996801019,0.4841888547,0.4109779894,-0.198635608,0.9998345971,0.4814447761,0.4106756747,-0.1987299323,0.9998086095,0.4783665538,0.4103577435,-0.1988552809,0.9998601675,0.464702934,0.4150390625,-0.07148551941,0.9995166063,0.4584157467,0.4161022007,-0.2462463677,0.9998387694,0.4859732091,0.4469437003,-0.1428332776,0.9997774363,0.4823391438,0.4470240474,-0.1930030584,0.999951005,0.4632658958,0.5095406771,0.03950805217,0.9992594719,0.4126557708,0.525003612,-0.3151760697,0.9999712706,0.4691413045,0.6421182752,0.05978808552,0.09574136883,0.38758111,0.6552686095,-0.3655540943,0.9877095222,0.4926653504,0.7423971891,-0.04651762545,0.0776078701,0.417835325,0.7852686048,-0.3547269106,0.9580762982,0.5033401251,0.7666276097,-0.0599061735,0.09279744327,0.4177431166,0.8221384883,-0.3969269097,0.9235086441,0.4974419177,0.7555124164,-0.08496733755,0.0984468013,0.4311920702,0.8204126954,-0.3958700299,0.9234886765,0.4938926101,0.7606876493,-0.06143962219,0.1035160124,0.4324814677,0.809307456,-0.3548791409,0.9029065371,0.4749876857,0.7225657701,0.1163489968,0.999849081,0.4368942678,0.7476622462,-0.1163081378,0.9999509454,0.5559106469,0.6715196371,0.1679937989,0.8182496428,0.5652671456,0.702927649,-0.2157089412,0.9772482514,0.4771924019,0.786207974,0.2793337703,0.5389767885,0.5594549775,0.8238391876,0.04933361337,0.8728519678,0.4600280821,0.7930966616,0.2914710045,0.5571241975,0.5534946322,0.8481582403,0.07886508852,0.8455953598,0.4892568588,0.8106685877,0.3141230643,0.6205961704,0.6198710203,0.8554506898,0.1092625409,0.8784694076
Sitting on Crossed Legs Stance,0.492126286,0.4289304316,-0.2141241282,0.9997233748,0.4865013659,0.4110708237,-0.1946588308,0.9996652603,0.4852899015,0.4106702507,-0.19473432,0.9995769858,0.4838235378,0.4102051556,-0.1947597265,0.9996665716,0.4841267467,0.4111070633,-0.2343369275,0.9998277426,0.4814004898,0.4108144641,-0.2344286889,0.9997990727,0.4784012437,0.4104977548,-0.2345424592,0.9998554587,0.4647568762,0.4151128829,-0.0970068723,0.9994906187,0.4584821761,0.4162505865,-0.2755776048,0.9998332858,0.485717684,0.4473355412,-0.1743424237,0.999771595,0.4821501374,0.4473605454,-0.2257463485,0.9999496341,0.4651177526,0.5092284083,0.02412324212,0.9992848039,0.4127008915,0.5259621143,-0.3394494653,0.999972105,0.4713017941,0.6395477057,0.04739399627,0.09535104036,0.3898761272,0.657311976,-0.3962023258,0.9875958562,0.4974561334,0.7453782558,-0.06731245667,0.07957167178,0.4203870296,0.7864852548,-0.3969697654,0.9580854177,0.5039995909,0.7701527476,-0.08383116126,0.09527078271,0.4204139709,0.8248995543,-0.4405751228,0.9231314659,0.5018109083,0.7661655545,-0.1107831821,0.1012692451,0.4337403774,0.8228477836,-0.439725548,0.9231804013,0.4995640814,0.7615527511,-0.08373875171,0.1062805876,0.4352187216,0.8108554482,-0.3966912031,0.9022932053,0.4750362933,0.7227991223,0.1236758605,0.999832809,0.4386638999,0.7483724952,-0.1236439794,0.9999505281,0.5544135571,0.7336272001,0.2382023782,0.7906942368,0.5635093451,0.6858495474,-0.2768412232,0.9771821499,0.4767710567,0.7888084054,0.4662397504,0.5276336074,0.5596616268,0.8224258423,-0.0156109361,0.8742347956,0.4581194818,0.7929307222,0.4903831482,0.5522860885,0.5535838604,0.8420935869,0.01357473247,0.8489455581,0.4733943343,0.8124575019,0.506952405,0.6143209338,0.6221055388,0.8553598523,0.00639306521,0.8796367645
Sitting on Crossed Legs Stance,0.4914126396,0.4295473993,-0.1981951892,0.9997172356,0.485948503,0.4113684297,-0.1772175431,0.9996476769,0.4846937656,0.4109384418,-0.1773050129,0.9995606542,0.4831345975,0.4104489386,-0.1773349792,0.9996520281,0.483730793,0.4114986658,-0.2151129693,0.9998138547,0.481085062,0.4112266004,-0.2151995152,0.9997857213,0.4781834483,0.4109173119,-0.2153116167,0.99984622,0.464138031,0.4152168036,-0.08290407807,0.9994838834,0.458416611,0.416508168,-0.2572687566,0.9998255372,0.4851533473,0.4477735758,-0.1578618884,0.9997565746,0.4819503725,0.447881341,-0.2071894705,0.9999440908,0.4611219466,0.5082860589,0.03553619608,0.9992761016,0.414614737,0.5286829472,-0.3254876733,0.9999719262,0.4611783922,0.6387863755,0.05346765369,0.09163460881,0.3961791396,0.6639883518,-0.3782260716,0.9880311489,0.4934546351,0.7463162541,-0.05511684343,0.07981902361,0.4260500968,0.7909989953,-0.3751032352,0.9598187208,0.4984552264,0.7680969834,-0.06647942215,0.09622296691,0.4238961637,0.8265296817,-0.4184913039,0.925501287,0.5009046197,0.7698252797,-0.1014600247,0.1022195518,0.4373817444,0.8254871964,-0.4181587696,0.9255583882,0.4958354533,0.7644934058,-0.07437999547,0.1072446853,0.4394611418,0.813711524,-0.375421226,0.9052221775,0.471883297,0.7202097774,0.1244465113,0.9998022318,0.4390651286,0.7510257959,-0.1244171634,0.9999395609,0.5531486273,0.6659778953,0.2574550807,0.763759017,0.5607975125,0.6782121062,-0.1728051007,0.9784953594,0.4755312502,0.7750982642,0.3776612878,0.510441184,0.559053719,0.8185607791,0.07643853128,0.8761367798,0.4576474726,0.786061883,0.3902173042,0.5378832817,0.5531108975,0.8399305344,0.1042519584,0.8519393206,0.4857524037,0.7949149609,0.4171803594,0.6016391516,0.6210932136,0.8529530168,0.13393794,0.8795812726
Sitting on Crossed Legs Stance,0.4907422662,0.4292696118,-0.168800652,0.9997162819,0.4853830934,0.4112082422,-0.1506034285,0.9996455312,0.4841248393,0.4107730985,-0.1507422775,0.9995611906,0.482560873,0.4102870524,-0.1507564485,0.9996529818,0.483471483,0.4114173949,-0.1938119829,0.9998005629,0.4810085297,0.4111748338,-0.1938650906,0.9997652769,0.4782693386,0.4108887911,-0.1940324157,0.9998341799,0.463322103,0.4151450098,-0.08104942739,0.9995020628,0.458579123,0.4165003598,-0.2494920492,0.9998115897,0.48444134,0.4475776255,-0.1361759752,0.9997436404,0.4817717969,0.4477852285,-0.1935462654,0.9999348521,0.4447181225,0.5070900917,0.04805026948,0.9993158579,0.4199370444,0.5347220898,-0.3277800381,0.9999710917,0.4301947653,0.6387678981,0.08098472655,0.08898783475,0.4010434151,0.6649941802,-0.3884208798,0.9874464273,0.4468421936,0.7494452,-0.01388673764,0.08210157603,0.4269189239,0.7957159281,-0.3828193247,0.959897697,0.4607951045,0.7773923278,-0.02615530416,0.09980397671,0.4247499406,0.8297218084,-0.4329970777,0.9249631763,0.457596302,0.7762861848,-0.06213959306,0.1054976061,0.4364522398,0.8296888471,-0.4328021407,0.9249005914,0.4532765448,0.7647292018,-0.03302026168,0.1100856885,0.4384118915,0.8172404766,-0.3840724826,0.9038844109,0.4606189728,0.7202351689,0.1280259192,0.9998148084,0.4395596385,0.7554031014,-0.128050521,0.9999374747,0.5522543192,0.6571050286,0.2719647884,0.7404623628,0.5771016479,0.7344529033,-0.1283578575,0.9790905714,0.5187464356,0.7982719541,0.4036870003,0.503911972,0.5586804748,0.8183184862,0.209696576,0.8501383066,0.5016489029,0.8281368017,0.4159198403,0.5325856209,0.5479391217,0.836938858,0.2480128706,0.827925384,0.5625824928,0.7957408428,0.4385431707,0.6003227234,0.6171342731,0.8492238522,0.3090720177,0.8562884927
Sitting on Crossed Legs Stance,0.4904986918,0.4292858839,-0.165690437,0.9997147322,0.4853692651,0.4111787379,-0.1475025713,0.9996424913,0.4841268957,0.4107360244,-0.1476413012,0.9995599389,0.4825862348,0.4102419615,-0.1476540416,0.9996521473,0.4836431444,0.4114080369,-0.1912205815,0.999786973,0.4812553525,0.4111700952,-0.1912719011,0.9997449517,0.4785057604,0.4108869433,-0.1914443523,0.9998219609,0.4634049535,0.4151194394,-0.07397361845,0.9995146394,0.4586006105,0.4165016413,-0.252671212,0.9997985363,0.48413831,0.4475723207,-0.132976979,0.9997324347,0.4817244112,0.4477782845,-0.1930166185,0.9999268651,0.4435363412,0.5057650805,0.05046641827,0.9993537068,0.4213612676,0.5371152759,-0.3323802352,0.9999706149,0.4292956889,0.6401042342,0.08442302048,0.08672389388,0.4048345089,0.6707010269,-0.3924151063,0.9870718122,0.4456456304,0.7527196407,-0.01433994062,0.08402724564,0.4273262918,0.7992731929,-0.3871287704,0.9604718089,0.460765779,0.7836449742,-0.02723951265,0.1029858813,0.424593538,0.8325589895,-0.4380543828,0.9255732894,0.4568474293,0.7810872793,-0.06266048551,0.1084268615,0.4355255067,0.8336601853,-0.4387667775,0.9254968166,0.4511842132,0.7658544779,-0.03328898177,0.1128079295,0.437582016,0.8207737803,-0.3887628913,0.9041415453,0.4603329301,0.7191008329,0.1287532151,0.9998266697,0.4399999976,0.7571656704,-0.1287851036,0.9999355674,0.5504929423,0.6609254479,0.2619999647,0.7206680775,0.5790131688,0.7387154698,-0.1339661628,0.9796763659,0.5342568159,0.8082306981,0.3872238994,0.4986192584,0.5586664677,0.8181167245,0.2006788254,0.8279572725,0.5171542168,0.839005053,0.3988863826,0.5278355479,0.546572566,0.8354777694,0.2388685048,0.8049380183,0.5896517038,0.8117943406,0.4177519381,0.5993412137,0.6171422601,0.8478025198,0.2984905839,0.8365728259
Sitting on Crossed Legs Stance,0.4907271862,0.4295005202,-0.1243475303,0.9997177124,0.4851837158,0.4110768437,-0.1053065434,0.9996496439,0.4838344157,0.4105896354,-0.1054404825,0.9995713234,0.4821636081,0.4100590348,-0.1054369435,0.9996606708,0.4837246537,0.4113719761,-0.1486012191,0.9997807741,0.4814232886,0.4111445844,-0.1486480832,0.999733448,0.478666842,0.4108700454,-0.1487893164,0.9998151064,0.4630951285,0.4149977267,-0.02959664725,0.999537468,0.4591673315,0.4163859785,-0.2239470035,0.999789536,0.4844304621,0.4476436973,-0.09326522052,0.9997258186,0.4818609655,0.4478357136,-0.1499546468,0.9999170899,0.4423647523,0.5059068799,0.08423636109,0.9993847013,0.422958523,0.536758244,-0.3184197247,0.9999687672,0.4279715121,0.6420801878,0.1010231748,0.08472602069,0.4116889536,0.6733552217,-0.3757919371,0.9865863323,0.4363442063,0.7571642399,-0.0008502098499,0.08716838807,0.4273886085,0.8020125031,-0.3486044109,0.9611511827,0.4508143365,0.7932113409,-0.01127807796,0.1076216176,0.4236411452,0.8339926004,-0.3992305994,0.9266985059,0.4466708601,0.7913454175,-0.04579102248,0.1126702204,0.4337985516,0.8362967968,-0.4019652903,0.9266774058,0.4435488284,0.7723032236,-0.01945818402,0.1166901737,0.4358041883,0.8233388066,-0.3509126306,0.9051973224,0.4526560307,0.7192027569,0.1275345981,0.9998400807,0.4396004677,0.7599599361,-0.127600655,0.9999345541,0.5506175756,0.657140851,0.2417849749,0.7009846568,0.5767639875,0.7338380218,-0.1639994681,0.9800633192,0.5361853242,0.7985012531,0.3551035523,0.4820135832,0.5437250137,0.8054225445,0.187439546,0.7829812765,0.5303421617,0.839963913,0.3499256372,0.5102526546,0.5324365497,0.8248320222,0.2288082391,0.7652027607,0.5914672613,0.8155958056,0.3851510584,0.5843088627,0.5941846967,0.8324070573,0.3170254529,0.7976554632
Sitting on Crossed Legs Stance,0.4908574224,0.427375257,-0.1073500291,0.9997203946,0.4852952063,0.4086675942,-0.0874895677,0.9996561408,0.4838749468,0.4081281126,-0.08761872351,0.9995833635,0.4821300507,0.4075997472,-0.08760531247,0.9996697307,0.4838710427,0.4094088972,-0.1308579445,0.999774754,0.4814864099,0.409411937,-0.1308972687,0.999723196,0.4791094661,0.4093918204,-0.1310350895,0.9998070002,0.4631105065,0.414001286,-0.01228633616,0.9995602369,0.4605836868,0.4157805145,-0.2072859108,0.9997773767,0.4846501946,0.4455275536,-0.07735263556,0.9997153878,0.4823431969,0.4462541938,-0.1334989667,0.9999043345,0.4402906001,0.5059665442,0.09906297177,0.9994174838,0.4278127253,0.5379781127,-0.3131070733,0.9999675155,0.4218920171,0.6460134387,0.1061105579,0.08302272856,0.4170055985,0.6809835434,-0.3730731905,0.9853990674,0.4281989038,0.7619945407,0.004386500455,0.09126207232,0.428347975,0.8057718873,-0.3299501538,0.9610467553,0.4429599345,0.8020146489,-0.003750787349,0.1131982356,0.4235921502,0.8381571174,-0.3776833415,0.9267488122,0.4396250844,0.8008369803,-0.03763822466,0.1177155077,0.4330222011,0.8406603336,-0.37985304,0.9267329574,0.4364822507,0.7750402689,-0.01395147759,0.1208911687,0.4350169301,0.8279837966,-0.3319443464,0.9046288729,0.4437567294,0.7217517495,0.1291328669,0.9998543859,0.4381276965,0.7636987567,-0.1292804182,0.9999370575,0.55074507,0.6638399959,0.2435533255,0.678701818,0.5764457583,0.7313718796,-0.1665053815,0.9805245996,0.5319337845,0.793284297,0.330370754,0.4628111124,0.526467979,0.7974296808,0.1957948506,0.737331152,0.5249227881,0.8412404656,0.328402102,0.4905278087,0.5178136826,0.8178543448,0.238285929,0.7251337767,0.5801988244,0.8183656335,0.3637190461,0.5665265322,0.5740075707,0.8230999112,0.3369033635,0.7584416866
Sitting on Crossed Legs Stance,0.4963823855,0.4272872806,-0.1280883253,0.9997252226,0.4889279902,0.4087145627,-0.1086818576,0.9996631145,0.4873298705,0.4081753194,-0.1088107675,0.9995936155,0.4854095578,0.4076453745,-0.1088131294,0.9996780157,0.4878720641,0.4094266891,-0.1504564732,0.9997711778,0.4857550561,0.4094375372,-0.1505143493,0.9997157454,0.4834540486,0.4094421268,-0.1506555825,0.9998037815,0.4667745233,0.4140764773,-0.02384990826,0.9995844364,0.4655970037,0.4159406126,-0.2181877345,0.9997766614,0.4904054701,0.4452763796,-0.09585772455,0.9997178912,0.4885417521,0.4460320771,-0.1495336592,0.9999012351,0.4453373849,0.5063123703,0.09232059121,0.9994556904,0.4318622649,0.5402967334,-0.3147878051,0.999966085,0.4288862348,0.6469230652,0.09856005013,0.08514661342,0.419172585,0.6840932369,-0.3672741354,0.9847855568,0.4308850169,0.7643497586,-0.002739013638,0.09904804081,0.4285888076,0.8078758717,-0.3307582736,0.961566031,0.4457490444,0.8047124743,-0.0100843152,0.1218944192,0.4238720536,0.8420465589,-0.377897054,0.9270086884,0.4408524632,0.8038576245,-0.03960596398,0.1263730377,0.4323335588,0.844157815,-0.3803792596,0.9270997047,0.4377084672,0.7912611365,-0.02019134909,0.1288163513,0.4342467785,0.8313525319,-0.3328070045,0.9051998258,0.4453876913,0.7231924534,0.1279955208,0.9998658895,0.4379576743,0.7646123171,-0.1281134933,0.9999374747,0.5466829538,0.6702629924,0.2600654066,0.6566878557,0.5677779913,0.6934174895,-0.1240657121,0.9799969792,0.5255508423,0.7919518352,0.3733715415,0.4477987587,0.5341898203,0.7975209951,0.2442237884,0.6966679096,0.5096580982,0.8370622396,0.3822896779,0.4775149524,0.523573041,0.8143031597,0.2866587043,0.6914481521,0.5661793947,0.8189197183,0.4138626456,0.5550748706,0.583322227,0.8213329911,0.3710851967,0.7242458463
